runs_left,balls_left,wickets,total_runs_x,crr,rrr,result
118.0,59.0,7,197.0,7.770491803278689,12.0,0
112.0,58.0,7,197.0,8.225806451612904,11.586206896551724,0
111.0,57.0,7,197.0,8.19047619047619,11.68421052631579,0
110.0,56.0,7,197.0,8.15625,11.785714285714286,0
108.0,55.0,7,197.0,8.215384615384615,11.781818181818181,0
104.0,54.0,7,197.0,8.454545454545455,11.555555555555555,0
102.0,53.0,7,197.0,8.507462686567164,11.547169811320755,0
101.0,52.0,7,197.0,8.470588235294118,11.653846153846153,0
101.0,51.0,7,197.0,8.347826086956522,11.882352941176471,0
100.0,50.0,7,197.0,8.314285714285715,12.0,0
99.0,49.0,7,197.0,8.28169014084507,12.122448979591837,0
98.0,48.0,7,197.0,8.25,12.25,0
97.0,47.0,7,197.0,8.219178082191782,12.382978723404255,0
96.0,47.0,7,197.0,8.301369863013699,12.25531914893617,0
95.0,46.0,7,197.0,8.27027027027027,12.391304347826088,0
92.0,45.0,7,197.0,8.4,12.266666666666667,0
91.0,44.0,7,197.0,8.368421052631579,12.409090909090908,0
91.0,43.0,7,197.0,8.25974025974026,12.69767441860465,0
90.0,42.0,7,197.0,8.23076923076923,12.857142857142858,0
89.0,41.0,7,197.0,8.20253164556962,13.024390243902438,0
83.0,40.0,7,197.0,8.55,12.45,0
79.0,39.0,7,197.0,8.74074074074074,12.153846153846153,0
78.0,38.0,7,197.0,8.707317073170731,12.31578947368421,0
78.0,37.0,6,197.0,8.602409638554217,12.64864864864865,0
77.0,36.0,6,197.0,8.571428571428571,12.833333333333334,0
76.0,35.0,5,197.0,8.541176470588235,13.028571428571428,0
72.0,34.0,5,197.0,8.720930232558139,12.705882352941176,0
72.0,33.0,5,197.0,8.620689655172415,13.090909090909092,0
72.0,32.0,5,197.0,8.522727272727273,13.5,0
71.0,31.0,5,197.0,8.49438202247191,13.741935483870968,0
69.0,30.0,5,197.0,8.533333333333333,13.8,0
67.0,29.0,5,197.0,8.571428571428571,13.862068965517242,0
66.0,28.0,5,197.0,8.543478260869565,14.142857142857142,0
64.0,27.0,5,197.0,8.580645161290322,14.222222222222221,0
63.0,26.0,5,197.0,8.553191489361701,14.538461538461538,0
62.0,25.0,5,197.0,8.526315789473685,14.88,0
61.0,24.0,5,197.0,8.5,15.25,0
59.0,23.0,5,197.0,8.536082474226804,15.391304347826088,0
58.0,22.0,5,197.0,8.510204081632653,15.818181818181818,0
57.0,21.0,5,197.0,8.484848484848484,16.285714285714285,0
56.0,20.0,5,197.0,8.46,16.8,0
55.0,19.0,5,197.0,8.435643564356436,17.36842105263158,0
54.0,18.0,5,197.0,8.411764705882353,18.0,0
54.0,17.0,4,197.0,8.330097087378642,19.058823529411764,0
53.0,16.0,4,197.0,8.307692307692308,19.875,0
52.0,15.0,4,197.0,8.285714285714286,20.8,0
52.0,14.0,3,197.0,8.20754716981132,22.285714285714285,0
51.0,13.0,3,197.0,8.186915887850468,23.53846153846154,0
50.0,12.0,3,197.0,8.166666666666666,25.0,0
50.0,11.0,3,197.0,8.091743119266056,27.272727272727273,0
50.0,10.0,2,197.0,8.018181818181818,30.0,0
49.0,9.0,1,197.0,8.0,32.666666666666664,0
48.0,8.0,1,197.0,7.982142857142857,36.0,0
47.0,7.0,1,197.0,7.964601769911504,40.285714285714285,0
46.0,6.0,1,197.0,7.947368421052632,46.0,0
46.0,5.0,0,197.0,7.878260869565217,55.2,0
169.0,119.0,10,170.0,6.0,8.521008403361344,0
169.0,118.0,10,170.0,3.0,8.59322033898305,0
169.0,117.0,10,170.0,2.0,8.666666666666666,0
163.0,116.0,10,170.0,10.5,8.431034482758621,0
163.0,115.0,10,170.0,8.4,8.504347826086956,0
162.0,114.0,10,170.0,8.0,8.526315789473685,0
156.0,113.0,10,170.0,12.0,8.283185840707965,0
156.0,112.0,10,170.0,10.5,8.357142857142858,0
150.0,111.0,10,170.0,13.333333333333334,8.108108108108109,0
148.0,110.0,10,170.0,13.2,8.072727272727272,0
147.0,109.0,10,170.0,12.545454545454545,8.091743119266056,0
146.0,108.0,10,170.0,12.0,8.11111111111111,0
145.0,107.0,10,170.0,11.538461538461538,8.130841121495328,0
144.0,107.0,10,170.0,12.0,8.074766355140186,0
144.0,106.0,10,170.0,11.142857142857142,8.150943396226415,0
144.0,105.0,10,170.0,10.4,8.228571428571428,0
140.0,104.0,10,170.0,11.25,8.076923076923077,0
139.0,103.0,10,170.0,10.941176470588236,8.097087378640778,0
139.0,102.0,10,170.0,10.333333333333334,8.176470588235293,0
137.0,101.0,10,170.0,10.421052631578947,8.138613861386139,0
133.0,100.0,10,170.0,11.1,7.98,0
132.0,99.0,10,170.0,10.857142857142858,8.0,0
132.0,98.0,10,170.0,10.363636363636363,8.081632653061224,0
131.0,97.0,10,170.0,10.173913043478262,8.103092783505154,0
127.0,96.0,10,170.0,10.75,7.9375,0
126.0,95.0,10,170.0,10.56,7.957894736842105,0
125.0,94.0,10,170.0,10.384615384615385,7.9787234042553195,0
125.0,93.0,10,170.0,10.0,8.064516129032258,0
121.0,92.0,10,170.0,10.5,7.891304347826087,0
117.0,91.0,10,170.0,10.96551724137931,7.714285714285714,0
116.0,90.0,10,170.0,10.8,7.733333333333333,0
114.0,89.0,10,170.0,10.838709677419354,7.685393258426966,0
110.0,88.0,10,170.0,11.25,7.5,0
110.0,87.0,10,170.0,10.909090909090908,7.586206896551724,0
110.0,86.0,10,170.0,10.588235294117647,7.674418604651163,0
106.0,85.0,10,170.0,10.971428571428572,7.482352941176471,0
106.0,84.0,10,170.0,10.666666666666666,7.571428571428571,0
105.0,83.0,10,170.0,10.54054054054054,7.590361445783133,0
104.0,82.0,10,170.0,10.421052631578947,7.609756097560975,0
97.0,81.0,10,170.0,11.23076923076923,7.185185185185185,0
95.0,80.0,10,170.0,11.25,7.125,0
95.0,79.0,10,170.0,10.975609756097562,7.215189873417722,0
91.0,78.0,10,170.0,11.285714285714286,7.0,0
87.0,77.0,10,170.0,11.581395348837209,6.779220779220779,0
86.0,77.0,10,170.0,11.720930232558139,6.701298701298701,0
86.0,76.0,10,170.0,11.454545454545455,6.7894736842105265,0
84.0,75.0,10,170.0,11.466666666666667,6.72,0
82.0,74.0,10,170.0,11.478260869565217,6.648648648648648,0
81.0,73.0,10,170.0,11.361702127659575,6.657534246575342,0
77.0,72.0,10,170.0,11.625,6.416666666666667,0
77.0,71.0,10,170.0,11.387755102040817,6.507042253521127,0
73.0,71.0,10,170.0,11.877551020408163,6.169014084507042,0
72.0,70.0,10,170.0,11.76,6.171428571428572,0
72.0,69.0,10,170.0,11.529411764705882,6.260869565217392,0
71.0,68.0,10,170.0,11.423076923076923,6.264705882352941,0
70.0,67.0,10,170.0,11.320754716981131,6.268656716417911,0
69.0,66.0,10,170.0,11.222222222222221,6.2727272727272725,0
69.0,65.0,10,170.0,11.018181818181818,6.369230769230769,0
68.0,64.0,10,170.0,10.928571428571429,6.375,0
68.0,63.0,10,170.0,10.736842105263158,6.476190476190476,0
66.0,62.0,10,170.0,10.758620689655173,6.387096774193548,0
65.0,61.0,10,170.0,10.677966101694915,6.39344262295082,0
64.0,60.0,10,170.0,10.6,6.4,0
64.0,59.0,10,170.0,10.426229508196721,6.508474576271187,0
63.0,58.0,10,170.0,10.35483870967742,6.517241379310345,0
63.0,57.0,10,170.0,10.19047619047619,6.631578947368421,0
62.0,56.0,10,170.0,10.125,6.642857142857143,0
58.0,55.0,10,170.0,10.338461538461539,6.327272727272727,0
57.0,54.0,10,170.0,10.272727272727273,6.333333333333333,0
55.0,53.0,10,170.0,10.298507462686567,6.226415094339623,0
55.0,52.0,9,170.0,10.147058823529411,6.346153846153846,0
55.0,51.0,9,170.0,10.0,6.470588235294118,0
54.0,50.0,9,170.0,9.942857142857143,6.48,0
53.0,49.0,9,170.0,9.887323943661972,6.489795918367347,0
52.0,48.0,9,170.0,9.833333333333334,6.5,0
51.0,47.0,9,170.0,9.780821917808218,6.51063829787234,0
50.0,46.0,9,170.0,9.72972972972973,6.521739130434782,0
48.0,45.0,9,170.0,9.76,6.4,0
48.0,44.0,9,170.0,9.631578947368421,6.545454545454546,0
47.0,43.0,9,170.0,9.584415584415584,6.558139534883721,0
47.0,42.0,9,170.0,9.461538461538462,6.714285714285714,0
46.0,41.0,9,170.0,9.417721518987342,6.7317073170731705,0
40.0,40.0,9,170.0,9.75,6.0,0
39.0,39.0,9,170.0,9.703703703703704,6.0,0
38.0,38.0,9,170.0,9.658536585365853,6.0,0
36.0,37.0,9,170.0,9.686746987951807,5.837837837837838,0
36.0,36.0,9,170.0,9.571428571428571,6.0,0
32.0,35.0,9,170.0,9.741176470588234,5.485714285714286,0
31.0,34.0,9,170.0,9.69767441860465,5.470588235294118,0
31.0,33.0,8,170.0,9.586206896551724,5.636363636363637,0
31.0,32.0,8,170.0,9.477272727272727,5.8125,0
30.0,31.0,8,170.0,9.438202247191011,5.806451612903226,0
28.0,30.0,8,170.0,9.466666666666667,5.6,0
28.0,29.0,8,170.0,9.362637362637363,5.793103448275862,0
27.0,28.0,8,170.0,9.326086956521738,5.785714285714286,0
25.0,27.0,8,170.0,9.35483870967742,5.555555555555555,0
24.0,26.0,8,170.0,9.319148936170214,5.538461538461538,0
23.0,25.0,8,170.0,9.284210526315789,5.52,0
23.0,24.0,8,170.0,9.1875,5.75,0
21.0,23.0,8,170.0,9.216494845360824,5.478260869565218,0
21.0,22.0,8,170.0,9.122448979591837,5.7272727272727275,0
21.0,21.0,8,170.0,9.030303030303031,6.0,0
21.0,20.0,8,170.0,8.94,6.3,0
20.0,19.0,8,170.0,8.910891089108912,6.315789473684211,0
16.0,18.0,8,170.0,9.058823529411764,5.333333333333333,0
15.0,17.0,8,170.0,9.029126213592233,5.294117647058823,0
15.0,16.0,8,170.0,8.942307692307692,5.625,0
15.0,15.0,8,170.0,8.857142857142858,6.0,0
14.0,14.0,8,170.0,8.830188679245284,6.0,0
14.0,13.0,8,170.0,8.74766355140187,6.461538461538462,0
14.0,12.0,8,170.0,8.666666666666666,7.0,0
13.0,11.0,8,170.0,8.642201834862385,7.090909090909091,0
11.0,10.0,8,170.0,8.672727272727272,6.6,0
10.0,9.0,8,170.0,8.64864864864865,6.666666666666667,0
6.0,8.0,8,170.0,8.785714285714286,4.5,0
4.0,7.0,8,170.0,8.814159292035399,3.4285714285714284,0
2.0,6.0,8,170.0,8.842105263157896,2.0,0
-2.0,5.0,8,170.0,8.97391304347826,-2.4,0
166.0,119.0,10,166.0,0.0,8.369747899159664,1
166.0,118.0,10,166.0,0.0,8.440677966101696,1
166.0,117.0,10,166.0,0.0,8.512820512820513,1
162.0,116.0,10,166.0,6.0,8.379310344827585,1
158.0,115.0,10,166.0,9.6,8.243478260869566,1
156.0,114.0,10,166.0,10.0,8.210526315789474,1
155.0,113.0,10,166.0,9.428571428571429,8.230088495575222,1
154.0,112.0,10,166.0,9.0,8.25,1
154.0,111.0,10,166.0,8.0,8.324324324324325,1
154.0,110.0,10,166.0,7.2,8.4,1
154.0,109.0,10,166.0,6.545454545454546,8.477064220183486,1
150.0,108.0,10,166.0,8.0,8.333333333333334,1
150.0,107.0,10,166.0,7.384615384615385,8.411214953271028,1
146.0,106.0,10,166.0,8.571428571428571,8.264150943396226,1
146.0,105.0,10,166.0,8.0,8.342857142857143,1
146.0,104.0,9,166.0,7.5,8.423076923076923,1
142.0,103.0,9,166.0,8.470588235294118,8.271844660194175,1
142.0,102.0,9,166.0,8.0,8.352941176470589,1
142.0,101.0,9,166.0,7.578947368421052,8.435643564356436,1
138.0,100.0,9,166.0,8.4,8.28,1
137.0,99.0,9,166.0,8.285714285714286,8.303030303030303,1
137.0,98.0,9,166.0,7.909090909090909,8.387755102040817,1
137.0,97.0,9,166.0,7.565217391304348,8.474226804123711,1
136.0,96.0,9,166.0,7.5,8.5,1
136.0,95.0,9,166.0,7.2,8.589473684210526,1
135.0,94.0,9,166.0,7.153846153846154,8.617021276595745,1
135.0,93.0,9,166.0,6.888888888888889,8.709677419354838,1
135.0,92.0,9,166.0,6.642857142857143,8.804347826086957,1
134.0,91.0,9,166.0,6.620689655172414,8.835164835164836,1
130.0,90.0,9,166.0,7.2,8.666666666666666,1
129.0,89.0,9,166.0,7.161290322580645,8.696629213483146,1
128.0,88.0,9,166.0,7.125,8.727272727272727,1
128.0,87.0,9,166.0,6.909090909090909,8.827586206896552,1
127.0,86.0,9,166.0,6.882352941176471,8.86046511627907,1
123.0,85.0,9,166.0,7.371428571428571,8.68235294117647,1
123.0,84.0,9,166.0,7.166666666666667,8.785714285714286,1
123.0,83.0,9,166.0,6.972972972972973,8.891566265060241,1
122.0,82.0,9,166.0,6.947368421052632,8.926829268292684,1
122.0,81.0,9,166.0,6.769230769230769,9.037037037037036,1
121.0,80.0,9,166.0,6.75,9.075,1
120.0,79.0,9,166.0,6.7317073170731705,9.113924050632912,1
120.0,78.0,8,166.0,6.571428571428571,9.23076923076923,1
119.0,77.0,8,166.0,6.558139534883721,9.272727272727273,1
118.0,76.0,8,166.0,6.545454545454546,9.31578947368421,1
117.0,75.0,8,166.0,6.533333333333333,9.36,1
113.0,74.0,8,166.0,6.913043478260869,9.162162162162161,1
113.0,73.0,8,166.0,6.76595744680851,9.287671232876713,1
113.0,72.0,8,166.0,6.625,9.416666666666666,1
113.0,71.0,8,166.0,6.489795918367347,9.549295774647888,1
112.0,70.0,8,166.0,6.48,9.6,1
111.0,69.0,8,166.0,6.470588235294118,9.652173913043478,1
110.0,68.0,8,166.0,6.461538461538462,9.705882352941176,1
110.0,67.0,8,166.0,6.339622641509434,9.850746268656716,1
108.0,66.0,8,166.0,6.444444444444445,9.818181818181818,1
108.0,65.0,8,166.0,6.327272727272727,9.96923076923077,1
107.0,64.0,8,166.0,6.321428571428571,10.03125,1
107.0,63.0,8,166.0,6.2105263157894735,10.19047619047619,1
107.0,62.0,8,166.0,6.103448275862069,10.35483870967742,1
106.0,61.0,8,166.0,6.101694915254237,10.426229508196721,1
105.0,60.0,8,166.0,6.1,10.5,1
104.0,59.0,8,166.0,6.098360655737705,10.576271186440678,1
98.0,58.0,8,166.0,6.580645161290323,10.137931034482758,1
94.0,57.0,8,166.0,6.857142857142857,9.894736842105264,1
90.0,56.0,8,166.0,7.125,9.642857142857142,1
88.0,55.0,8,166.0,7.2,9.6,1
87.0,54.0,8,166.0,7.181818181818182,9.666666666666666,1
87.0,53.0,7,166.0,7.074626865671642,9.849056603773585,1
86.0,52.0,7,166.0,7.0588235294117645,9.923076923076923,1
86.0,51.0,7,166.0,6.956521739130435,10.117647058823529,1
85.0,50.0,7,166.0,6.942857142857143,10.2,1
84.0,49.0,7,166.0,6.929577464788732,10.285714285714286,1
83.0,48.0,7,166.0,6.916666666666667,10.375,1
82.0,47.0,7,166.0,6.904109589041096,10.46808510638298,1
81.0,46.0,7,166.0,6.891891891891892,10.565217391304348,1
81.0,45.0,7,166.0,6.8,10.8,1
80.0,44.0,7,166.0,6.7894736842105265,10.909090909090908,1
79.0,43.0,7,166.0,6.779220779220779,11.023255813953488,1
78.0,42.0,7,166.0,6.769230769230769,11.142857142857142,1
78.0,41.0,7,166.0,6.6835443037974684,11.414634146341463,1
77.0,40.0,7,166.0,6.675,11.55,1
76.0,39.0,7,166.0,6.666666666666667,11.692307692307692,1
70.0,38.0,7,166.0,7.024390243902439,11.052631578947368,1
69.0,37.0,7,166.0,7.0120481927710845,11.18918918918919,1
63.0,36.0,7,166.0,7.357142857142857,10.5,1
63.0,35.0,7,166.0,7.270588235294118,10.8,1
62.0,34.0,7,166.0,7.255813953488372,10.941176470588236,1
62.0,33.0,7,166.0,7.172413793103448,11.272727272727273,1
61.0,32.0,7,166.0,7.159090909090909,11.4375,1
61.0,31.0,7,166.0,7.078651685393258,11.806451612903226,1
60.0,30.0,7,166.0,7.066666666666666,12.0,1
59.0,29.0,7,166.0,7.054945054945055,12.206896551724139,1
55.0,28.0,7,166.0,7.239130434782608,11.785714285714286,1
51.0,27.0,7,166.0,7.419354838709677,11.333333333333334,1
47.0,26.0,7,166.0,7.595744680851064,10.846153846153847,1
47.0,25.0,6,166.0,7.515789473684211,11.28,1
43.0,24.0,6,166.0,7.6875,10.75,1
39.0,23.0,6,166.0,7.855670103092783,10.173913043478262,1
33.0,22.0,6,166.0,8.142857142857142,9.0,1
32.0,21.0,6,166.0,8.121212121212121,9.142857142857142,1
31.0,20.0,6,166.0,8.1,9.3,1
30.0,19.0,6,166.0,8.07920792079208,9.473684210526315,1
29.0,18.0,6,166.0,8.058823529411764,9.666666666666666,1
25.0,17.0,6,166.0,8.21359223300971,8.823529411764707,1
25.0,16.0,5,166.0,8.134615384615385,9.375,1
24.0,15.0,5,166.0,8.114285714285714,9.6,1
20.0,14.0,5,166.0,8.264150943396226,8.571428571428571,1
16.0,13.0,5,166.0,8.411214953271028,7.384615384615385,1
16.0,12.0,5,166.0,8.333333333333334,8.0,1
15.0,11.0,5,166.0,8.311926605504587,8.181818181818182,1
9.0,10.0,5,166.0,8.563636363636364,5.4,1
3.0,9.0,5,166.0,8.81081081081081,2.0,1
2.0,8.0,5,166.0,8.785714285714286,1.5,1
1.0,7.0,5,166.0,8.761061946902656,0.8571428571428571,1
-5.0,6.0,5,166.0,9.0,-5.0,1
178.0,119.0,10,179.0,6.0,8.974789915966387,0
178.0,118.0,10,179.0,3.0,9.05084745762712,0
173.0,117.0,10,179.0,12.0,8.871794871794872,0
169.0,116.0,10,179.0,15.0,8.741379310344827,0
169.0,115.0,10,179.0,12.0,8.817391304347826,0
169.0,114.0,10,179.0,10.0,8.894736842105264,0
169.0,113.0,10,179.0,8.571428571428571,8.973451327433628,0
169.0,113.0,10,179.0,8.571428571428571,8.973451327433628,0
169.0,112.0,10,179.0,7.5,9.053571428571429,0
169.0,111.0,10,179.0,6.666666666666667,9.135135135135135,0
163.0,110.0,10,179.0,9.6,8.89090909090909,0
163.0,109.0,10,179.0,8.727272727272727,8.972477064220184,0
163.0,108.0,10,179.0,8.0,9.055555555555555,0
162.0,107.0,10,179.0,7.846153846153846,9.08411214953271,0
162.0,106.0,10,179.0,7.285714285714286,9.169811320754716,0
158.0,105.0,10,179.0,8.4,9.028571428571428,0
157.0,104.0,10,179.0,8.25,9.057692307692308,0
157.0,103.0,9,179.0,7.764705882352941,9.145631067961165,0
156.0,102.0,9,179.0,7.666666666666667,9.176470588235293,0
156.0,101.0,8,179.0,7.2631578947368425,9.267326732673267,0
156.0,100.0,8,179.0,6.9,9.36,0
155.0,99.0,8,179.0,6.857142857142857,9.393939393939394,0
155.0,98.0,8,179.0,6.545454545454546,9.489795918367347,0
154.0,97.0,8,179.0,6.521739130434782,9.525773195876289,0
154.0,96.0,7,179.0,6.25,9.625,0
154.0,95.0,7,179.0,6.0,9.726315789473684,0
154.0,94.0,7,179.0,5.769230769230769,9.829787234042554,0
154.0,93.0,7,179.0,5.555555555555555,9.935483870967742,0
150.0,92.0,7,179.0,6.214285714285714,9.782608695652174,0
150.0,91.0,7,179.0,6.0,9.89010989010989,0
150.0,90.0,6,179.0,5.8,10.0,0
150.0,89.0,6,179.0,5.612903225806452,10.112359550561798,0
149.0,88.0,6,179.0,5.625,10.159090909090908,0
149.0,87.0,6,179.0,5.454545454545454,10.275862068965518,0
148.0,86.0,6,179.0,5.470588235294118,10.325581395348838,0
148.0,85.0,6,179.0,5.314285714285714,10.447058823529412,0
148.0,84.0,6,179.0,5.166666666666667,10.571428571428571,0
148.0,83.0,6,179.0,5.027027027027027,10.698795180722891,0
147.0,83.0,6,179.0,5.1891891891891895,10.626506024096386,0
146.0,82.0,6,179.0,5.2105263157894735,10.682926829268293,0
145.0,81.0,6,179.0,5.230769230769231,10.74074074074074,0
145.0,80.0,6,179.0,5.1,10.875,0
144.0,79.0,6,179.0,5.121951219512195,10.936708860759493,0
144.0,78.0,6,179.0,5.0,11.076923076923077,0
143.0,77.0,6,179.0,5.023255813953488,11.142857142857142,0
141.0,76.0,6,179.0,5.181818181818182,11.131578947368421,0
140.0,75.0,6,179.0,5.2,11.2,0
140.0,74.0,6,179.0,5.086956521739131,11.35135135135135,0
138.0,73.0,6,179.0,5.23404255319149,11.342465753424657,0
137.0,72.0,6,179.0,5.25,11.416666666666666,0
137.0,71.0,6,179.0,5.142857142857143,11.577464788732394,0
137.0,70.0,6,179.0,5.04,11.742857142857142,0
136.0,69.0,6,179.0,5.0588235294117645,11.826086956521738,0
135.0,68.0,6,179.0,5.076923076923077,11.911764705882353,0
134.0,67.0,6,179.0,5.09433962264151,12.0,0
134.0,66.0,6,179.0,5.0,12.181818181818182,0
134.0,65.0,6,179.0,4.909090909090909,12.36923076923077,0
130.0,64.0,6,179.0,5.25,12.1875,0
129.0,63.0,6,179.0,5.2631578947368425,12.285714285714286,0
129.0,62.0,5,179.0,5.172413793103448,12.483870967741936,0
128.0,61.0,5,179.0,5.186440677966102,12.59016393442623,0
127.0,60.0,5,179.0,5.2,12.7,0
126.0,59.0,5,179.0,5.213114754098361,12.813559322033898,0
126.0,58.0,5,179.0,5.129032258064516,13.03448275862069,0
125.0,57.0,5,179.0,5.142857142857143,13.157894736842104,0
124.0,56.0,5,179.0,5.15625,13.285714285714286,0
123.0,55.0,5,179.0,5.1692307692307695,13.418181818181818,0
122.0,54.0,5,179.0,5.181818181818182,13.555555555555555,0
118.0,53.0,5,179.0,5.462686567164179,13.358490566037736,0
118.0,52.0,5,179.0,5.382352941176471,13.615384615384615,0
117.0,51.0,5,179.0,5.391304347826087,13.764705882352942,0
117.0,50.0,5,179.0,5.314285714285714,14.04,0
117.0,49.0,5,179.0,5.23943661971831,14.326530612244898,0
116.0,48.0,5,179.0,5.25,14.5,0
115.0,47.0,5,179.0,5.260273972602739,14.680851063829786,0
111.0,46.0,5,179.0,5.513513513513513,14.478260869565217,0
107.0,45.0,5,179.0,5.76,14.266666666666667,0
105.0,44.0,5,179.0,5.842105263157895,14.318181818181818,0
99.0,43.0,5,179.0,6.233766233766234,13.813953488372093,0
99.0,42.0,5,179.0,6.153846153846154,14.142857142857142,0
99.0,41.0,5,179.0,6.075949367088608,14.487804878048781,0
98.0,40.0,5,179.0,6.075,14.7,0
97.0,39.0,5,179.0,6.074074074074074,14.923076923076923,0
95.0,38.0,5,179.0,6.146341463414634,15.0,0
94.0,37.0,5,179.0,6.144578313253012,15.243243243243244,0
94.0,36.0,5,179.0,6.071428571428571,15.666666666666666,0
92.0,35.0,5,179.0,6.141176470588236,15.771428571428572,0
90.0,34.0,5,179.0,6.209302325581396,15.882352941176471,0
90.0,33.0,5,179.0,6.137931034482759,16.363636363636363,0
84.0,32.0,5,179.0,6.4772727272727275,15.75,0
84.0,31.0,5,179.0,6.404494382022472,16.258064516129032,0
78.0,30.0,5,179.0,6.733333333333333,15.6,0
78.0,29.0,5,179.0,6.65934065934066,16.137931034482758,0
78.0,28.0,5,179.0,6.586956521739131,16.714285714285715,0
76.0,27.0,5,179.0,6.645161290322581,16.88888888888889,0
70.0,26.0,5,179.0,6.957446808510638,16.153846153846153,0
68.0,25.0,5,179.0,7.010526315789473,16.32,0
66.0,24.0,5,179.0,7.0625,16.5,0
62.0,23.0,5,179.0,7.237113402061856,16.17391304347826,0
61.0,22.0,5,179.0,7.224489795918367,16.636363636363637,0
60.0,21.0,5,179.0,7.212121212121212,17.142857142857142,0
58.0,20.0,5,179.0,7.26,17.4,0
56.0,19.0,5,179.0,7.306930693069307,17.68421052631579,0
55.0,18.0,5,179.0,7.294117647058823,18.333333333333332,0
53.0,17.0,5,179.0,7.339805825242719,18.705882352941178,0
52.0,16.0,5,179.0,7.326923076923077,19.5,0
46.0,15.0,5,179.0,7.6,18.4,0
45.0,14.0,5,179.0,7.584905660377358,19.285714285714285,0
39.0,13.0,5,179.0,7.850467289719626,18.0,0
37.0,12.0,5,179.0,7.888888888888889,18.5,0
35.0,11.0,5,179.0,7.926605504587156,19.09090909090909,0
29.0,10.0,5,179.0,8.181818181818182,17.4,0
27.0,9.0,5,179.0,8.216216216216216,18.0,0
25.0,8.0,5,179.0,8.25,18.75,0
25.0,7.0,4,179.0,8.176991150442477,21.428571428571427,0
19.0,6.0,4,179.0,8.421052631578947,19.0,0
18.0,5.0,4,179.0,8.4,21.6,0
16.0,4.0,4,179.0,8.431034482758621,24.0,0
15.0,3.0,4,179.0,8.41025641025641,30.0,0
14.0,2.0,4,179.0,8.389830508474576,42.0,0
14.0,1.0,4,179.0,8.319327731092438,84.0,0
10.0,0.0,4,179.0,8.45,inf,0
163.0,119.0,10,163.0,0.0,8.218487394957982,0
162.0,118.0,10,163.0,3.0,8.23728813559322,0
161.0,117.0,10,163.0,4.0,8.256410256410257,0
161.0,116.0,10,163.0,3.0,8.327586206896552,0
161.0,115.0,10,163.0,2.4,8.4,0
161.0,114.0,10,163.0,2.0,8.473684210526315,0
160.0,113.0,10,163.0,2.5714285714285716,8.495575221238939,0
160.0,112.0,10,163.0,2.25,8.571428571428571,0
160.0,111.0,10,163.0,2.0,8.64864864864865,0
160.0,110.0,10,163.0,1.8,8.727272727272727,0
160.0,109.0,9,163.0,1.6363636363636365,8.807339449541285,0
159.0,108.0,9,163.0,2.0,8.833333333333334,0
159.0,107.0,9,163.0,1.8461538461538463,8.91588785046729,0
159.0,106.0,8,163.0,1.7142857142857142,9.0,0
159.0,105.0,8,163.0,1.6,9.085714285714285,0
159.0,104.0,8,163.0,1.5,9.173076923076923,0
157.0,103.0,8,163.0,2.1176470588235294,9.145631067961165,0
157.0,102.0,8,163.0,2.0,9.235294117647058,0
156.0,101.0,8,163.0,2.210526315789474,9.267326732673267,0
150.0,100.0,8,163.0,3.9,9.0,0
146.0,99.0,8,163.0,4.857142857142857,8.848484848484848,0
145.0,98.0,8,163.0,4.909090909090909,8.877551020408163,0
141.0,97.0,8,163.0,5.739130434782608,8.721649484536082,0
141.0,96.0,8,163.0,5.5,8.8125,0
141.0,95.0,8,163.0,5.28,8.905263157894737,0
141.0,94.0,8,163.0,5.076923076923077,9.0,0
141.0,93.0,8,163.0,4.888888888888889,9.096774193548388,0
141.0,92.0,8,163.0,4.714285714285714,9.195652173913043,0
140.0,91.0,8,163.0,4.758620689655173,9.23076923076923,0
134.0,90.0,8,163.0,5.8,8.933333333333334,0
133.0,89.0,8,163.0,5.806451612903226,8.96629213483146,0
132.0,88.0,8,163.0,5.8125,9.0,0
130.0,87.0,8,163.0,6.0,8.96551724137931,0
130.0,86.0,8,163.0,5.823529411764706,9.069767441860465,0
130.0,85.0,8,163.0,5.6571428571428575,9.176470588235293,0
126.0,84.0,8,163.0,6.166666666666667,9.0,0
126.0,83.0,7,163.0,6.0,9.108433734939759,0
125.0,82.0,7,163.0,6.0,9.146341463414634,0
123.0,81.0,7,163.0,6.153846153846154,9.11111111111111,0
122.0,80.0,7,163.0,6.15,9.15,0
122.0,79.0,7,163.0,6.0,9.265822784810126,0
121.0,78.0,7,163.0,6.0,9.307692307692308,0
121.0,77.0,7,163.0,5.8604651162790695,9.428571428571429,0
119.0,77.0,7,163.0,6.1395348837209305,9.272727272727273,0
118.0,76.0,7,163.0,6.136363636363637,9.31578947368421,0
117.0,75.0,7,163.0,6.133333333333334,9.36,0
115.0,74.0,7,163.0,6.260869565217392,9.324324324324325,0
114.0,73.0,7,163.0,6.25531914893617,9.36986301369863,0
110.0,72.0,7,163.0,6.625,9.166666666666666,0
106.0,71.0,7,163.0,6.979591836734694,8.95774647887324,0
104.0,70.0,7,163.0,7.08,8.914285714285715,0
103.0,69.0,7,163.0,7.0588235294117645,8.956521739130435,0
99.0,68.0,7,163.0,7.384615384615385,8.735294117647058,0
98.0,67.0,7,163.0,7.3584905660377355,8.776119402985074,0
98.0,66.0,7,163.0,7.222222222222222,8.909090909090908,0
